run_id,fold,protocol,representation,classifier,feature_dimension,preprocessing,train,validation,test,total_sec,refit_sec,test_inference_sec,test_inference_sec_per_clip,downstream_fit_reused,accuracy,balanced_accuracy,precision,sensitivity,specificity,f1,macro_f1,mcc,cohen_kappa,roc_auc,tn,fp,fn,tp,n
dd00a01b974a8fd8,3,S_R,classical,mlp,52,peak_filter,11959,3869,3970,0.1401964221149683,6.719784612301737,0.0074916803278028965,1.8870731304289411e-06,True,0.4889168765743073,0.4871045878582119,0.37,0.03743045017703591,0.9367787255393879,0.06798346348185577,0.3579549453449536,-0.05895715707995892,-0.025884213864432626,0.5055672851946913,1867,126,1903,74,3970
630e66d08caa2c12,4,S_R,classical,mlp,52,peak_filter,11926,4003,3869,0.14010483864694834,6.156131647061557,0.007345449645072222,1.8985395825981447e-06,True,0.48823985525975705,0.49981871822555624,0.509090909090909,0.028254288597376387,0.9713831478537361,0.05353728489483748,0.3514232651891828,-0.001090408953610751,-0.0003541437165346384,0.48358838449062225,1833,54,1926,56,3869
6dfea94a83aee9d1,0,S_S,classical,mlp,52,peak_filter,11805,3990,4003,11.584187001921237,3.986123297829181,0.007351874839514494,1.836591266428802e-06,False,0.5303522358231326,0.5288937158265299,0.5304682488774856,0.41873417721518985,0.6390532544378699,0.4680249009620826,0.5238156705168195,0.05924848635473357,0.05794692204544705,0.5574280328564651,1296,732,1148,827,4003
35e54d320f57df3f,1,S_S,classical,mlp,52,peak_filter,11842,3966,3990,11.555423281621188,3.16117553319782,0.007315817754715681,1.833538284389895e-06,False,0.5619047619047619,0.5631988208538607,0.6034892942109437,0.3787954206072673,0.7476022211004543,0.4654434250764526,0.5471590798418356,0.1359289199365963,0.12606592835979047,0.5938197344659784,1481,500,1248,761,3990
1ca5dc0675aba993,2,S_S,classical,mlp,52,peak_filter,11862,3970,3966,13.263448614161462,5.909701503813267,0.0073403348214924335,1.850815638298647e-06,False,0.5070600100857287,0.5083441669413215,0.521486643437863,0.2254016064257028,0.7912867274569402,0.31475639677532424,0.4649190528865792,0.020239456374249287,0.016645245634180572,0.55541924537054,1562,412,1543,449,3966
58f6d2ba638c6303,3,S_S,classical,mlp,52,peak_filter,11959,3869,3970,15.154193086083978,6.719784612301737,0.00726353470236063,1.8296057184787481e-06,False,0.546095717884131,0.5459868264266359,0.5466169419286094,0.5189681335356601,0.5730055193176117,0.5324338349766476,0.5457078621775064,0.0921093396823132,0.0919923307358732,0.585313899609686,1142,851,951,1026,3970
b9bbd479eb1019f1,4,S_S,classical,mlp,52,peak_filter,11926,4003,3869,11.919702374842018,6.156131647061557,0.007045475300401449,1.821006797725885e-06,False,0.5642284828120961,0.5682075350117137,0.6126331811263318,0.40615539858728555,0.730259671436142,0.48847087378640774,0.5544560582349418,0.14398159841667582,0.1352674769683364,0.5797900500369783,1378,509,1177,805,3869
f2ee6d12c2e141fb,0,R_R,classical,random_forest,52,peak_filter,11805,3990,4003,30.803338828962296,12.80028475401923,0.06559911603108048,1.6387488391476513e-05,False,0.5268548588558581,0.5266660424936959,0.5208440555841483,0.5124050632911392,0.5409270216962525,0.5165900969882593,0.5266414281418792,0.05335020313052386,0.05334337881937401,0.5331826579781789,1097,931,963,1012,4003
c5574abc4e28970d,1,R_R,classical,random_forest,52,peak_filter,11842,3966,3990,31.254021210130304,12.428071015980095,0.06468342524021864,1.621138477198462e-05,False,0.5761904761904761,0.5773638766891743,0.6195488721804512,0.4101543056246889,0.7445734477536597,0.49356094639113507,0.5645999086620618,0.16410952446572596,0.1543590598433071,0.6211239226609988,1475,506,1185,824,3990
1021dadd485d42fc,2,R_R,classical,random_forest,52,peak_filter,11862,3970,3966,32.19904260477051,12.950746913906187,0.06500461464747787,1.6390472679646462e-05,False,0.5857286938981341,0.5862111058214621,0.6116442738323736,0.4799196787148594,0.6925025329280649,0.5378340365682138,0.5812313888575591,0.1764229494011748,0.17225307788049438,0.6298618994722558,1367,607,1036,956,3966
7327e96ce4cc3427,3,R_R,classical,random_forest,52,peak_filter,11959,3869,3970,32.39269390096888,13.294278714805841,0.0660686963237822,1.6641988998433806e-05,False,0.5465994962216625,0.5464256409826909,0.5488141202426917,0.5032878098128477,0.5895634721525339,0.525065963060686,0.5456655116508249,0.0932010732950179,0.0928822100060196,0.5791971444821671,1175,818,982,995,3970
c0277c628a00f4e5,4,R_R,classical,random_forest,52,peak_filter,11926,4003,3869,31.79448076710105,13.150552147999406,0.0652265241369605,1.685875526931003e-05,False,0.5388989402946498,0.5442851589049725,0.5908256880733945,0.3249243188698285,0.7636459989401165,0.4192708333333333,0.5184652494999286,0.09841662230898203,0.08757816457469902,0.6090655860347793,1441,446,1338,644,3869
868206ce247d6d97,0,R_S,classical,random_forest,52,peak_filter,11805,3990,4003,0.3653170159086585,12.80028475401923,0.0435004229657352,1.0866955524790206e-05,True,0.5033724706470147,0.4971124510024218,0.44036697247706424,0.02430379746835443,0.9699211045364892,0.046065259117082535,0.35518392979494784,-0.017740492028973407,-0.0058472879792490495,0.5759633485631538,1967,61,1927,48,4003
5aeb251f545f3099,1,R_S,classical,random_forest,52,peak_filter,11842,3966,3990,0.33828119095414877,12.428071015980095,0.043676810804754496,1.094656912399862e-05,True,0.5172932330827068,0.519967566445694,0.5873684210526315,0.13887506222000995,0.901060070671378,0.2246376811594203,0.4371004999683564,0.06165635841953844,0.03972079109190618,0.6139572830892986,1785,196,1730,279,3990
fc69606be6eda158,2,R_S,classical,random_forest,52,peak_filter,11862,3970,3966,0.3395098689943552,12.950746913906187,0.04396898997947574,1.108648259694295e-05,True,0.5057992939989914,0.5079497320589349,0.6538461538461539,0.03413654618473896,0.9817629179331308,0.0648854961832061,0.3645195129990739,0.049748263246822966,0.01583105439076271,0.5511711231959244,1938,36,1924,68,3966
